sheet,city,model,strategy,horizon,MAE,params
Лист1,Геленджик,Random Forest,direct,130,3.63243759796217,"{'n_estimators': 115, 'max_depth': 15, 'min_samples_leaf': 29}"
Лист1,Геленджик,Random Forest,direct,131,3.5460902030636965,"{'n_estimators': 79, 'max_depth': 10, 'min_samples_leaf': 5}"
Лист1,Геленджик,Random Forest,direct,132,3.5262074079071017,"{'n_estimators': 108, 'max_depth': 9, 'min_samples_leaf': 17}"
Лист1,Геленджик,Random Forest,direct,133,3.559894063091635,"{'n_estimators': 60, 'max_depth': 9, 'min_samples_leaf': 20}"
Лист1,Геленджик,Random Forest,direct,134,3.5929800126799436,"{'n_estimators': 85, 'max_depth': 7, 'min_samples_leaf': 24}"
Лист1,Геленджик,Random Forest,direct,135,3.611274730146266,"{'n_estimators': 56, 'max_depth': 6, 'min_samples_leaf': 17}"
Лист1,Геленджик,Random Forest,direct,136,3.561444542682685,"{'n_estimators': 72, 'max_depth': 8, 'min_samples_leaf': 12}"
Лист1,Геленджик,Random Forest,direct,137,3.6303959971945976,"{'n_estimators': 123, 'max_depth': 14, 'min_samples_leaf': 22}"
Лист1,Геленджик,Random Forest,direct,138,3.5804458097200897,"{'n_estimators': 125, 'max_depth': 7, 'min_samples_leaf': 20}"
Лист1,Геленджик,Random Forest,direct,139,3.579324427760276,"{'n_estimators': 128, 'max_depth': 8, 'min_samples_leaf': 10}"
Лист1,Геленджик,Random Forest,direct,140,3.6082277001573475,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_leaf': 25}"
Лист1,Геленджик,Random Forest,direct,141,3.653595984304055,"{'n_estimators': 115, 'max_depth': 17, 'min_samples_leaf': 29}"
Лист1,Геленджик,Random Forest,direct,142,3.5971417896307583,"{'n_estimators': 58, 'max_depth': 9, 'min_samples_leaf': 15}"
Лист1,Геленджик,Random Forest,direct,143,3.57419191438305,"{'n_estimators': 84, 'max_depth': 8, 'min_samples_leaf': 30}"
Лист1,Геленджик,Random Forest,direct,144,3.5682997286658367,"{'n_estimators': 132, 'max_depth': 7, 'min_samples_leaf': 29}"
Лист1,Геленджик,Random Forest,direct,145,3.6055671389895374,"{'n_estimators': 88, 'max_depth': 15, 'min_samples_leaf': 30}"
Лист1,Геленджик,Random Forest,direct,146,3.5614624887049287,"{'n_estimators': 123, 'max_depth': 8, 'min_samples_leaf': 16}"
Лист1,Геленджик,Random Forest,direct,147,3.595554572048048,"{'n_estimators': 143, 'max_depth': 10, 'min_samples_leaf': 25}"
Лист1,Геленджик,Random Forest,direct,148,3.593949937413664,"{'n_estimators': 111, 'max_depth': 7, 'min_samples_leaf': 12}"
Лист1,Геленджик,Random Forest,direct,149,3.5593671614737845,"{'n_estimators': 149, 'max_depth': 9, 'min_samples_leaf': 4}"
Лист1,Геленджик,Random Forest,direct,150,3.535158714709279,"{'n_estimators': 130, 'max_depth': 8, 'min_samples_leaf': 16}"
Лист1,Геленджик,Random Forest,direct,151,3.5669947667533393,"{'n_estimators': 110, 'max_depth': 9, 'min_samples_leaf': 28}"
Лист1,Геленджик,Random Forest,direct,152,3.7279234762860627,"{'n_estimators': 115, 'max_depth': 5, 'min_samples_leaf': 26}"
Лист1,Геленджик,Random Forest,direct,153,3.5934709407310796,"{'n_estimators': 87, 'max_depth': 9, 'min_samples_leaf': 2}"
Лист1,Геленджик,Random Forest,direct,154,3.5782521685730315,"{'n_estimators': 148, 'max_depth': 8, 'min_samples_leaf': 1}"
Лист1,Геленджик,Random Forest,direct,155,3.6577041596540916,"{'n_estimators': 131, 'max_depth': 14, 'min_samples_leaf': 28}"
Лист1,Геленджик,Random Forest,direct,156,3.659044411187909,"{'n_estimators': 113, 'max_depth': 6, 'min_samples_leaf': 2}"
Лист1,Геленджик,Random Forest,direct,157,3.6013694562533627,"{'n_estimators': 101, 'max_depth': 7, 'min_samples_leaf': 20}"
Лист1,Геленджик,Random Forest,direct,158,3.6057405823150575,"{'n_estimators': 79, 'max_depth': 7, 'min_samples_leaf': 17}"
Лист1,Геленджик,Random Forest,direct,159,3.6860998196001598,"{'n_estimators': 74, 'max_depth': 6, 'min_samples_leaf': 16}"
Лист1,Геленджик,Random Forest,direct,160,3.6156240657598384,"{'n_estimators': 133, 'max_depth': 7, 'min_samples_leaf': 25}"
Лист1,Геленджик,Random Forest,direct,161,3.5785008838222194,"{'n_estimators': 122, 'max_depth': 10, 'min_samples_leaf': 10}"
Лист1,Геленджик,Random Forest,direct,162,3.626385494465299,"{'n_estimators': 81, 'max_depth': 12, 'min_samples_leaf': 25}"
Лист1,Геленджик,Random Forest,direct,163,3.628587172421498,"{'n_estimators': 71, 'max_depth': 16, 'min_samples_leaf': 28}"
Лист1,Геленджик,Random Forest,direct,164,3.7188099263722254,"{'n_estimators': 62, 'max_depth': 5, 'min_samples_leaf': 25}"
Лист1,Геленджик,Random Forest,direct,165,3.7332927748718068,"{'n_estimators': 88, 'max_depth': 5, 'min_samples_leaf': 8}"
Лист1,Геленджик,Random Forest,direct,166,3.5955340239243374,"{'n_estimators': 134, 'max_depth': 7, 'min_samples_leaf': 10}"
Лист1,Геленджик,Random Forest,direct,167,3.569659930779751,"{'n_estimators': 54, 'max_depth': 8, 'min_samples_leaf': 18}"
Лист1,Геленджик,Random Forest,direct,168,3.6161213401988737,"{'n_estimators': 107, 'max_depth': 6, 'min_samples_leaf': 18}"
Лист1,Геленджик,Gradient Boosting,direct,1,1.7271665367335125,"{'n_estimators': 130, 'learning_rate': 0.05664344943469354, 'max_depth': 5}"
Лист1,Геленджик,Gradient Boosting,direct,2,1.7661477316890966,"{'n_estimators': 182, 'learning_rate': 0.09205802454295603, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,3,1.8480868634297218,"{'n_estimators': 197, 'learning_rate': 0.10391837676866127, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,4,1.8960076212425458,"{'n_estimators': 134, 'learning_rate': 0.1760239341284812, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,5,1.9916115575128195,"{'n_estimators': 107, 'learning_rate': 0.07237267932953907, 'max_depth': 7}"
Лист1,Геленджик,Gradient Boosting,direct,6,2.006267944707529,"{'n_estimators': 141, 'learning_rate': 0.17285080295320962, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,7,2.054212014268386,"{'n_estimators': 167, 'learning_rate': 0.08344808875530411, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,8,2.088094044405638,"{'n_estimators': 166, 'learning_rate': 0.1916039297448429, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,9,2.1727005300641826,"{'n_estimators': 84, 'learning_rate': 0.10671373376961794, 'max_depth': 6}"
Лист1,Геленджик,Gradient Boosting,direct,10,2.18147589171026,"{'n_estimators': 54, 'learning_rate': 0.16873847676501572, 'max_depth': 5}"
Лист1,Геленджик,Gradient Boosting,direct,11,2.196404563885602,"{'n_estimators': 127, 'learning_rate': 0.17053758275977549, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,12,2.250223769920502,"{'n_estimators': 85, 'learning_rate': 0.09586925721314654, 'max_depth': 5}"
Лист1,Геленджик,Gradient Boosting,direct,13,2.2450337117040906,"{'n_estimators': 174, 'learning_rate': 0.18677771210138314, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,14,2.324834621434388,"{'n_estimators': 123, 'learning_rate': 0.10590658543095964, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,15,2.4403803080804205,"{'n_estimators': 62, 'learning_rate': 0.040200038690430845, 'max_depth': 8}"
Лист1,Геленджик,Gradient Boosting,direct,16,2.338205891895273,"{'n_estimators': 185, 'learning_rate': 0.07548433037179605, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,17,2.3710179541980367,"{'n_estimators': 176, 'learning_rate': 0.04522400306738207, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,18,2.4213500693500225,"{'n_estimators': 128, 'learning_rate': 0.044663549672972785, 'max_depth': 6}"
Лист1,Геленджик,Gradient Boosting,direct,19,2.450136706619328,"{'n_estimators': 82, 'learning_rate': 0.1371981938948725, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,20,2.5058463431767573,"{'n_estimators': 85, 'learning_rate': 0.17518345021614712, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,21,2.5049244179754186,"{'n_estimators': 104, 'learning_rate': 0.17133275306405685, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,22,2.5784940422420926,"{'n_estimators': 121, 'learning_rate': 0.08149165982316303, 'max_depth': 5}"
Лист1,Геленджик,Gradient Boosting,direct,23,2.599051240077924,"{'n_estimators': 61, 'learning_rate': 0.16782352821764493, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,24,2.642954421218833,"{'n_estimators': 140, 'learning_rate': 0.13679503601524862, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,25,2.674605303968197,"{'n_estimators': 82, 'learning_rate': 0.06516637940278358, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,26,2.6863036420586823,"{'n_estimators': 200, 'learning_rate': 0.12162137522778471, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,27,2.6890677587219547,"{'n_estimators': 184, 'learning_rate': 0.16002425117569213, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,28,2.7112013700983244,"{'n_estimators': 134, 'learning_rate': 0.042907459970356845, 'max_depth': 5}"
Лист1,Геленджик,Gradient Boosting,direct,29,2.7266327124907197,"{'n_estimators': 110, 'learning_rate': 0.14938942413304318, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,30,2.7391133801691305,"{'n_estimators': 87, 'learning_rate': 0.1661159045235132, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,31,2.82573444363735,"{'n_estimators': 140, 'learning_rate': 0.17236873080637877, 'max_depth': 5}"
Лист1,Геленджик,Gradient Boosting,direct,32,2.7721664513557838,"{'n_estimators': 95, 'learning_rate': 0.1476042141709302, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,33,2.8036554571954175,"{'n_estimators': 65, 'learning_rate': 0.14251125792580469, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,34,2.8450093150220876,"{'n_estimators': 172, 'learning_rate': 0.02493156395368478, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,35,2.833837913629931,"{'n_estimators': 58, 'learning_rate': 0.18213897521058314, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,36,2.907845511889321,"{'n_estimators': 137, 'learning_rate': 0.03845259188710007, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,37,2.860763498361815,"{'n_estimators': 140, 'learning_rate': 0.13467657569997032, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,38,2.8708896957713566,"{'n_estimators': 179, 'learning_rate': 0.16337354109242824, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,39,2.918088420288323,"{'n_estimators': 140, 'learning_rate': 0.08769961397334768, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,40,2.926979644088952,"{'n_estimators': 110, 'learning_rate': 0.13465278784912138, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,41,2.923515979517481,"{'n_estimators': 125, 'learning_rate': 0.10364684913234472, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,42,2.950500872305407,"{'n_estimators': 140, 'learning_rate': 0.07597544582277006, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,43,2.9698712737516377,"{'n_estimators': 96, 'learning_rate': 0.1329737990624217, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,44,2.9840075308522813,"{'n_estimators': 130, 'learning_rate': 0.10511355255468928, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,45,3.0005861917185963,"{'n_estimators': 65, 'learning_rate': 0.10007741287169274, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,46,2.9999742364073367,"{'n_estimators': 199, 'learning_rate': 0.13798985852084694, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,47,3.034934074074862,"{'n_estimators': 139, 'learning_rate': 0.14082821576435206, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,48,3.118186212618404,"{'n_estimators': 122, 'learning_rate': 0.18731531257571163, 'max_depth': 5}"
Лист1,Геленджик,Gradient Boosting,direct,49,3.1068645474621475,"{'n_estimators': 111, 'learning_rate': 0.0418793804853197, 'max_depth': 5}"
Лист1,Геленджик,Gradient Boosting,direct,50,3.0684797997086295,"{'n_estimators': 111, 'learning_rate': 0.06309739161306792, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,51,3.108575540047314,"{'n_estimators': 78, 'learning_rate': 0.11290144162251584, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,52,3.0901633640938115,"{'n_estimators': 189, 'learning_rate': 0.03190847866098538, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,53,3.0825796528975644,"{'n_estimators': 183, 'learning_rate': 0.1745015877876686, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,54,3.131218191567207,"{'n_estimators': 199, 'learning_rate': 0.13383978055525922, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,55,3.1276048753994026,"{'n_estimators': 66, 'learning_rate': 0.15966085676622083, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,56,3.1370732399388532,"{'n_estimators': 53, 'learning_rate': 0.08838165579726244, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,57,3.201498085367627,"{'n_estimators': 91, 'learning_rate': 0.16549992189732124, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,58,3.176346371507066,"{'n_estimators': 103, 'learning_rate': 0.09513569790276777, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,59,3.15900830445664,"{'n_estimators': 78, 'learning_rate': 0.08945225805981433, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,60,3.244061911967724,"{'n_estimators': 155, 'learning_rate': 0.13200875140232501, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,61,3.1602699765485007,"{'n_estimators': 78, 'learning_rate': 0.1325130797680729, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,62,3.18960074826067,"{'n_estimators': 177, 'learning_rate': 0.06749547440136233, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,63,3.1795326793910825,"{'n_estimators': 191, 'learning_rate': 0.03471729521086906, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,64,3.2019318981959626,"{'n_estimators': 137, 'learning_rate': 0.0566042429134023, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,65,3.214335843050072,"{'n_estimators': 77, 'learning_rate': 0.11967470384515917, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,66,3.211065193483644,"{'n_estimators': 199, 'learning_rate': 0.18551887378348972, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,67,3.264408412658236,"{'n_estimators': 98, 'learning_rate': 0.11523709441260417, 'max_depth': 5}"
Лист1,Геленджик,Gradient Boosting,direct,68,3.2031215905368273,"{'n_estimators': 174, 'learning_rate': 0.02738986673569303, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,69,3.194848882069251,"{'n_estimators': 138, 'learning_rate': 0.05377106743887919, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,70,3.2275286500723355,"{'n_estimators': 128, 'learning_rate': 0.05390036899712033, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,71,3.2735882827953824,"{'n_estimators': 88, 'learning_rate': 0.09867190379357561, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,72,3.331670651498015,"{'n_estimators': 184, 'learning_rate': 0.03712869098601831, 'max_depth': 6}"
Лист1,Геленджик,Gradient Boosting,direct,73,3.262826739605411,"{'n_estimators': 110, 'learning_rate': 0.12370103397874424, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,74,3.239738821279725,"{'n_estimators': 199, 'learning_rate': 0.049150363023128994, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,75,3.2602790450420303,"{'n_estimators': 85, 'learning_rate': 0.06146298581091773, 'max_depth': 4}"
Лист1,Геленджик,Gradient Boosting,direct,76,3.241491072025973,"{'n_estimators': 153, 'learning_rate': 0.04233214764956648, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,77,3.2806034302548506,"{'n_estimators': 81, 'learning_rate': 0.0632455042346119, 'max_depth': 5}"
Лист1,Геленджик,Gradient Boosting,direct,78,3.315821867085277,"{'n_estimators': 147, 'learning_rate': 0.15145134771475433, 'max_depth': 3}"
Лист1,Геленджик,Gradient Boosting,direct,79,3.2598641824199523,"{'n_estimators': 194, 'learning_rate': 0.09810659996841989, 'max_depth': 2}"
Лист1,Геленджик,Gradient Boosting,direct,80,3.2592406425844245,"{'n_estimators': 85, 'learning_rate': 0.10967578912668795, 'max_depth': 3}"
